"Date","Price","Open","High","Low","Vol.","Change %"
"01/12/2010","304.49","304.49","304.49","304.49","","-0.69%"
"01/11/2010","306.60","306.60","306.60","306.60","","0.63%"
"01/08/2010","304.67","304.67","304.67","304.67","","0.26%"
"01/07/2010","303.87","303.87","303.87","303.87","","-0.50%"
"01/06/2010","305.39","305.39","305.39","305.39","","0.41%"
"01/05/2010","304.15","304.15","304.15","304.15","","1.26%"
"01/04/2010","300.36","300.36","300.36","300.36","","0.06%"
"12/31/2009","300.19","300.19","300.19","300.19","","0.39%"
"12/30/2009","299.02","299.02","299.02","299.02","","0.44%"
"12/29/2009","297.71","297.71","297.71","297.71","","0.55%"
"12/28/2009","296.08","296.08","296.08","296.08","","0.58%"
"12/25/2009","294.38","294.38","294.38","294.38","","0.00%"
"12/24/2009","294.38","294.38","294.38","294.38","","0.02%"
"12/23/2009","294.32","294.32","294.32","294.32","","0.51%"
"12/22/2009","292.84","292.84","292.84","292.84","","1.20%"
"12/21/2009","289.38","289.38","289.38","289.38","","-0.65%"
"12/18/2009","291.26","291.26","291.26","291.26","","-0.28%"
"12/17/2009","292.09","292.09","292.09","292.09","","-0.18%"
"12/16/2009","292.62","292.62","292.62","292.62","","0.56%"
"12/15/2009","290.99","290.99","290.99","290.99","","0.04%"
"12/14/2009","290.87","290.87","290.87","290.87","","-0.10%"
"12/11/2009","291.16","291.16","291.16","291.16","","0.67%"
"12/10/2009","289.22","289.22","289.22","289.22","","-0.54%"
"12/09/2009","290.78","290.78","290.78","290.78","","-0.47%"
"12/08/2009","292.14","292.14","292.14","292.14","","0.33%"
"12/07/2009","291.18","291.18","291.18","291.18","","0.27%"
"12/04/2009","290.41","290.41","290.41","290.41","","-0.66%"
"12/03/2009","292.33","292.33","292.33","292.33","","0.77%"
"12/02/2009","290.10","290.10","290.10","290.10","","1.03%"
"12/01/2009","287.13","287.13","287.13","287.13","","1.55%"
"11/30/2009","282.76","282.76","282.76","282.76","","-1.09%"
"11/27/2009","285.88","285.88","285.88","285.88","","0.00%"
"11/26/2009","285.88","285.88","285.88","285.88","","-1.11%"
"11/25/2009","289.08","289.08","289.08","289.08","","0.66%"
"11/24/2009","287.19","287.19","287.19","287.19","","-0.79%"
"11/23/2009","289.48","289.48","289.48","289.48","","1.30%"
"11/20/2009","285.77","285.77","285.77","285.77","","0.18%"
"11/19/2009","285.27","285.27","285.27","285.27","","0.55%"
"11/18/2009","283.71","283.71","283.71","283.71","","-0.84%"
"11/17/2009","286.11","286.11","286.11","286.11","","-0.52%"
"11/16/2009","287.61","287.61","287.61","287.61","","2.26%"
"11/13/2009","281.25","281.25","281.25","281.25","","-0.13%"
"11/12/2009","281.63","281.63","281.63","281.63","","-0.30%"
"11/11/2009","282.47","282.47","282.47","282.47","","1.27%"
"11/10/2009","278.94","278.94","278.94","278.94","","0.64%"
"11/09/2009","277.16","277.16","277.16","277.16","","1.28%"
"11/06/2009","273.65","273.65","273.65","273.65","","1.25%"
"11/05/2009","270.28","270.28","270.28","270.28","","-0.79%"
"11/04/2009","272.43","272.43","272.43","272.43","","0.98%"
"11/03/2009","269.78","269.78","269.78","269.78","","-0.98%"
"11/02/2009","272.44","272.44","272.44","272.44","","-0.20%"
"10/30/2009","272.98","272.98","272.98","272.98","","0.68%"
"10/29/2009","271.13","271.13","271.13","271.13","","-0.88%"
"10/28/2009","273.55","273.55","273.55","273.55","","-1.54%"
"10/27/2009","277.84","277.84","277.84","277.84","","-0.90%"
"10/26/2009","280.35","280.35","280.35","280.35","","0.20%"
"10/23/2009","279.79","279.79","279.79","279.79","","1.09%"
"10/22/2009","276.78","276.78","276.78","276.78","","-0.55%"
"10/21/2009","278.32","278.32","278.32","278.32","","-0.68%"
"10/20/2009","280.23","280.23","280.23","280.23","","0.16%"
"10/19/2009","279.77","279.77","279.77","279.77","","0.16%"
"10/16/2009","279.31","279.31","279.31","279.31","","-0.25%"
"10/15/2009","280.02","280.02","280.02","280.02","","0.44%"
"10/14/2009","278.80","278.80","278.80","278.80","","1.47%"
"10/13/2009","274.75","274.75","274.75","274.75","","-0.15%"
"10/12/2009","275.17","275.17","275.17","275.17","","1.07%"
"10/09/2009","272.25","272.25","272.25","272.25","","0.06%"
"10/08/2009","272.10","272.10","272.10","272.10","","0.67%"
"10/07/2009","270.28","270.28","270.28","270.28","","0.79%"
"10/06/2009","268.16","268.16","268.16","268.16","","1.05%"
"10/05/2009","265.38","265.38","265.38","265.38","","-0.73%"
"10/02/2009","267.32","267.32","267.32","267.32","","-1.95%"
"10/01/2009","272.63","272.63","272.63","272.63","","-1.05%"
"09/30/2009","275.53","275.53","275.53","275.53","","0.57%"
"09/29/2009","273.97","273.97","273.97","273.97","","1.00%"
"09/28/2009","271.26","271.26","271.26","271.26","","-1.25%"
"09/25/2009","274.68","274.68","274.68","274.68","","-0.12%"
"09/24/2009","275.02","275.02","275.02","275.02","","-0.67%"
"09/23/2009","276.88","276.88","276.88","276.88","","-0.21%"
"09/22/2009","277.45","277.45","277.45","277.45","","1.26%"
"09/21/2009","274.01","274.01","274.01","274.01","","0.00%"
"09/18/2009","274.01","274.01","274.01","274.01","","-0.94%"
"09/17/2009","276.60","276.60","276.60","276.60","","0.24%"
"09/16/2009","275.93","275.93","275.93","275.93","","1.26%"
"09/15/2009","272.50","272.50","272.50","272.50","","0.08%"
"09/14/2009","272.28","272.28","272.28","272.28","","-1.97%"
"09/11/2009","277.75","277.75","277.75","277.75","","0.03%"
"09/10/2009","277.66","277.66","277.66","277.66","","0.93%"
"09/09/2009","275.10","275.10","275.10","275.10","","-0.68%"
"09/08/2009","276.98","276.98","276.98","276.98","","0.79%"
"09/07/2009","274.80","274.80","274.80","274.80","","0.93%"
"09/04/2009","272.26","272.26","272.26","272.26","","1.15%"
"09/03/2009","269.17","269.17","269.17","269.17","","0.96%"
"09/02/2009","266.60","266.60","266.60","266.60","","-0.84%"
"09/01/2009","268.86","268.86","268.86","268.86","","0.46%"
"08/31/2009","267.62","267.62","267.62","267.62","","-2.36%"
"08/28/2009","274.08","274.08","274.08","274.08","","-0.02%"
"08/27/2009","274.14","274.14","274.14","274.14","","0.54%"
"08/26/2009","272.68","272.68","272.68","272.68","","0.25%"
"08/25/2009","272.00","272.00","272.00","272.00","","0.33%"
"08/24/2009","271.10","271.10","271.10","271.10","","2.71%"
"08/21/2009","263.94","263.94","263.94","263.94","","-0.61%"
"08/20/2009","265.55","265.55","265.55","265.55","","1.46%"
"08/19/2009","261.73","261.73","261.73","261.73","","-1.51%"
"08/18/2009","265.75","265.75","265.75","265.75","","1.05%"
"08/17/2009","262.99","262.99","262.99","262.99","","-3.45%"
"08/14/2009","272.39","272.39","272.39","272.39","","0.58%"
"08/13/2009","270.83","270.83","270.83","270.83","","1.79%"
"08/12/2009","266.07","266.07","266.07","266.07","","-1.35%"
"08/11/2009","269.70","269.70","269.70","269.70","","2.00%"
"08/10/2009","264.42","264.42","264.42","264.42","","0.00%"
"08/07/2009","264.42","264.42","264.42","264.42","","-2.04%"
"08/06/2009","269.93","269.93","269.93","269.93","","0.17%"
"08/05/2009","269.48","269.48","269.48","269.48","","-1.78%"
"08/04/2009","274.37","274.37","274.37","274.37","","-1.41%"
"08/03/2009","278.29","278.29","278.29","278.29","","0.57%"
"07/31/2009","276.72","276.72","276.72","276.72","","0.93%"
"07/30/2009","274.16","274.16","274.16","274.16","","1.44%"
"07/29/2009","270.27","270.27","270.27","270.27","","-1.02%"
"07/28/2009","273.06","273.06","273.06","273.06","","1.79%"
"07/27/2009","268.25","268.25","268.25","268.25","","1.83%"
"07/24/2009","263.43","263.43","263.43","263.43","","1.94%"
"07/23/2009","258.42","258.42","258.42","258.42","","1.57%"
"07/22/2009","254.43","254.43","254.43","254.43","","-0.26%"
"07/21/2009","255.09","255.09","255.09","255.09","","-0.08%"
"07/20/2009","255.29","255.29","255.29","255.29","","1.29%"
"07/17/2009","252.04","252.04","252.04","252.04","","1.46%"
"07/16/2009","248.41","248.41","248.41","248.41","","0.42%"
"07/15/2009","247.36","247.36","247.36","247.36","","3.64%"
"07/14/2009","238.67","238.67","238.67","238.67","","2.12%"
"07/13/2009","233.72","233.72","233.72","233.72","","-2.00%"
"07/10/2009","238.48","238.48","238.48","238.48","","-0.14%"
"07/09/2009","238.81","238.81","238.81","238.81","","2.16%"
"07/08/2009","233.75","233.75","233.75","233.75","","-0.70%"
"07/07/2009","235.40","235.40","235.40","235.40","","0.29%"
"07/06/2009","234.73","234.73","234.73","234.73","","-1.63%"
"07/03/2009","238.63","238.63","238.63","238.63","","-0.60%"
"07/02/2009","240.07","240.07","240.07","240.07","","-1.38%"
"07/01/2009","243.44","243.44","243.44","243.44","","0.93%"
"06/30/2009","241.19","241.19","241.19","241.19","","0.27%"
"06/29/2009","240.53","240.53","240.53","240.53","","-0.12%"
"06/26/2009","240.82","240.82","240.82","240.82","","0.50%"
"06/25/2009","239.63","239.63","239.63","239.63","","0.92%"
"06/24/2009","237.45","237.45","237.45","237.45","","2.40%"
"06/23/2009","231.89","231.89","231.89","231.89","","-1.59%"
"06/22/2009","235.63","235.63","235.63","235.63","","-0.85%"
"06/19/2009","237.65","237.65","237.65","237.65","","1.46%"
"06/18/2009","234.24","234.24","234.24","234.24","","-1.35%"
"06/17/2009","237.44","237.44","237.44","237.44","","-0.68%"
"06/16/2009","239.07","239.07","239.07","239.07","","-1.25%"
"06/15/2009","242.10","242.10","242.10","242.10","","-2.61%"
"06/12/2009","248.58","248.58","248.58","248.58","","-0.61%"
"06/11/2009","250.11","250.11","250.11","250.11","","-0.45%"
"06/10/2009","251.23","251.23","251.23","251.23","","2.13%"
"06/09/2009","245.98","245.98","245.98","245.98","","0.68%"
"06/08/2009","244.32","244.32","244.32","244.32","","-2.75%"
"06/05/2009","251.24","251.24","251.24","251.24","","1.26%"
"06/04/2009","248.12","248.12","248.12","248.12","","-0.83%"
"06/03/2009","250.19","250.19","250.19","250.19","","0.51%"
"06/02/2009","248.93","248.93","248.93","248.93","","0.27%"
"06/01/2009","248.27","248.27","248.27","248.27","","2.39%"
"05/29/2009","242.47","242.47","242.47","242.47","","1.63%"
"05/28/2009","238.57","238.57","238.57","238.57","","-0.49%"
"05/27/2009","239.74","239.74","239.74","239.74","","3.67%"
"05/26/2009","231.26","231.26","231.26","231.26","","-1.42%"
"05/25/2009","234.59","234.59","234.59","234.59","","0.46%"
"05/22/2009","233.51","233.51","233.51","233.51","","1.56%"
"05/21/2009","229.93","229.93","229.93","229.93","","-3.10%"
"05/20/2009","237.29","237.29","237.29","237.29","","0.05%"
"05/19/2009","237.17","237.17","237.17","237.17","","4.36%"
"05/18/2009","227.26","227.26","227.26","227.26","","1.67%"
"05/15/2009","223.52","223.52","223.52","223.52","","0.81%"
"05/14/2009","221.72","221.72","221.72","221.72","","-3.06%"
"05/13/2009","228.73","228.73","228.73","228.73","","0.13%"
"05/12/2009","228.43","228.43","228.43","228.43","","1.08%"
"05/11/2009","225.98","225.98","225.98","225.98","","-3.56%"
"05/08/2009","234.31","234.31","234.31","234.31","","0.46%"
"05/07/2009","233.23","233.23","233.23","233.23","","3.42%"
"05/06/2009","225.51","225.51","225.51","225.51","","5.35%"
"05/05/2009","214.05","214.05","214.05","214.05","","2.13%"
"05/04/2009","209.59","209.59","209.59","209.59","","6.33%"
"05/01/2009","197.12","197.12","197.12","197.12","","0.00%"
"04/30/2009","197.12","197.12","197.12","197.12","","3.69%"
"04/29/2009","190.10","190.10","190.10","190.10","","2.37%"
"04/28/2009","185.70","185.70","185.70","185.70","","-0.82%"
"04/27/2009","187.24","187.24","187.24","187.24","","-1.75%"
"04/24/2009","190.58","190.58","190.58","190.58","","-0.80%"
"04/23/2009","192.12","192.12","192.12","192.12","","0.88%"
"04/22/2009","190.45","190.45","190.45","190.45","","-1.93%"
"04/21/2009","194.20","194.20","194.20","194.20","","0.00%"
"04/20/2009","194.20","194.20","194.20","194.20","","-1.12%"
"04/17/2009","196.40","196.40","196.40","196.40","","0.52%"
"04/16/2009","195.39","195.39","195.39","195.39","","-0.66%"
"04/15/2009","196.68","196.68","196.68","196.68","","1.03%"
"04/14/2009","194.68","194.68","194.68","194.68","","1.02%"
"04/13/2009","192.71","192.71","192.71","192.71","","2.46%"
"04/10/2009","188.08","188.08","188.08","188.08","","0.00%"
"04/09/2009","188.08","188.08","188.08","188.08","","2.91%"
"04/08/2009","182.77","182.77","182.77","182.77","","-1.24%"
"04/07/2009","185.06","185.06","185.06","185.06","","-2.47%"
"04/06/2009","189.75","189.75","189.75","189.75","","1.78%"
"04/03/2009","186.44","186.44","186.44","186.44","","0.81%"
"04/02/2009","184.95","184.95","184.95","184.95","","5.61%"
"04/01/2009","175.12","175.12","175.12","175.12","","0.25%"
"03/31/2009","174.68","174.68","174.68","174.68","","1.61%"
"03/30/2009","171.91","171.91","171.91","171.91","","-4.35%"
"03/27/2009","179.73","179.73","179.73","179.73","","-0.79%"
"03/26/2009","181.16","181.16","181.16","181.16","","4.13%"
"03/25/2009","173.97","173.97","173.97","173.97","","-0.70%"
"03/24/2009","175.20","175.20","175.20","175.20","","2.58%"
"03/23/2009","170.79","170.79","170.79","170.79","","4.53%"
"03/20/2009","163.39","163.39","163.39","163.39","","0.39%"
"03/19/2009","162.75","162.75","162.75","162.75","","0.29%"
"03/18/2009","162.28","162.28","162.28","162.28","","1.33%"
"03/17/2009","160.15","160.15","160.15","160.15","","-1.87%"
"03/16/2009","163.20","163.20","163.20","163.20","","6.09%"
"03/13/2009","153.83","153.83","153.83","153.83","","0.00%"
"03/12/2009","153.83","153.83","153.83","153.83","","-0.74%"
"03/11/2009","154.98","154.98","154.98","154.98","","1.17%"
"03/10/2009","153.19","153.19","153.19","153.19","","2.01%"
"03/09/2009","150.17","150.17","150.17","150.17","","-3.77%"
"03/06/2009","156.06","156.06","156.06","156.06","","-0.79%"
"03/05/2009","157.30","157.30","157.30","157.30","","-1.94%"
"03/04/2009","160.41","160.41","160.41","160.41","","1.13%"
"03/03/2009","158.62","158.62","158.62","158.62","","0.15%"
"03/02/2009","158.38","158.38","158.38","158.38","","-3.91%"
"02/27/2009","164.83","164.83","164.83","164.83","","-1.86%"
"02/26/2009","167.95","167.95","167.95","167.95","","0.10%"
"02/25/2009","167.79","167.79","167.79","167.79","","0.02%"
"02/24/2009","167.76","167.76","167.76","167.76","","-1.31%"
"02/23/2009","169.99","169.99","169.99","169.99","","2.50%"
"02/20/2009","165.85","165.85","165.85","165.85","","-2.01%"
"02/19/2009","169.25","169.25","169.25","169.25","","-1.38%"
"02/18/2009","171.61","171.61","171.61","171.61","","1.04%"
"02/17/2009","169.85","169.85","169.85","169.85","","-2.70%"
"02/16/2009","174.57","174.57","174.57","174.57","","-1.25%"
"02/13/2009","176.78","176.78","176.78","176.78","","1.70%"
"02/12/2009","173.83","173.83","173.83","173.83","","-2.02%"
"02/11/2009","177.42","177.42","177.42","177.42","","1.21%"
"02/10/2009","175.30","175.30","175.30","175.30","","0.87%"
"02/09/2009","173.78","173.78","173.78","173.78","","-2.02%"
"02/06/2009","177.36","177.36","177.36","177.36","","0.78%"
"02/05/2009","175.99","175.99","175.99","175.99","","-0.26%"
"02/04/2009","176.44","176.44","176.44","176.44","","-0.14%"
"02/03/2009","176.68","176.68","176.68","176.68","","0.28%"
"02/02/2009","176.18","176.18","176.18","176.18","","-2.37%"
"01/30/2009","180.46","180.46","180.46","180.46","","-1.20%"
"01/29/2009","182.66","182.66","182.66","182.66","","-0.10%"
"01/28/2009","182.85","182.85","182.85","182.85","","5.00%"
"01/27/2009","174.15","174.15","174.15","174.15","","0.01%"
"01/26/2009","174.14","174.14","174.14","174.14","","-0.01%"
"01/23/2009","174.15","174.15","174.15","174.15","","-1.79%"
"01/22/2009","177.32","177.32","177.32","177.32","","-0.17%"
"01/21/2009","177.63","177.63","177.63","177.63","","-0.77%"
"01/20/2009","179.01","179.01","179.01","179.01","","-0.92%"
"01/19/2009","180.68","180.68","180.68","180.68","","0.70%"
"01/16/2009","179.43","179.43","179.43","179.43","","1.90%"
"01/15/2009","176.09","176.09","176.09","176.09","","-3.26%"
"01/14/2009","182.03","182.03","182.03","182.03","","-0.05%"
"01/13/2009","182.12","182.12","182.12","182.12","","-0.97%"
"01/12/2009","183.91","183.91","183.91","183.91","","-1.83%"
"01/09/2009","187.33","187.33","187.33","187.33","","-1.05%"
"01/08/2009","189.31","189.31","189.31","189.31","","-2.08%"
"01/07/2009","193.34","193.34","193.34","193.34","","-2.02%"
"01/06/2009","197.33","197.33","197.33","197.33","","-0.85%"
"01/05/2009","199.03","199.03","199.03","199.03","","4.79%"
"01/02/2009","189.93","189.93","189.93","189.93","","4.15%"
"12/31/2008","182.36","182.36","182.36","182.36","","-0.52%"
"12/30/2008","183.31","183.31","183.31","183.31","","-0.07%"
"12/29/2008","183.43","183.43","183.43","183.43","","2.87%"
"12/26/2008","178.31","178.31","178.31","178.31","","-0.81%"
"12/24/2008","179.77","179.77","179.77","179.77","","0.97%"
"12/23/2008","178.05","178.05","178.05","178.05","","-1.46%"
"12/22/2008","180.68","180.68","180.68","180.68","","-3.01%"
"12/19/2008","186.29","186.29","186.29","186.29","","0.01%"
"12/18/2008","186.27","186.27","186.27","186.27","","1.34%"
"12/17/2008","183.80","183.80","183.80","183.80","","-0.34%"
"12/16/2008","184.43","184.43","184.43","184.43","","0.53%"
"12/15/2008","183.46","183.46","183.46","183.46","","1.98%"
"12/12/2008","179.89","179.89","179.89","179.89","","-2.68%"
"12/11/2008","184.85","184.85","184.85","184.85","","-1.32%"
"12/10/2008","187.33","187.33","187.33","187.33","","3.43%"
"12/09/2008","181.12","181.12","181.12","181.12","","6.21%"
"12/08/2008","170.53","170.53","170.53","170.53","","-0.01%"
"12/05/2008","170.54","170.54","170.54","170.54","","0.55%"
"12/04/2008","169.60","169.60","169.60","169.60","","0.39%"
"12/03/2008","168.94","168.94","168.94","168.94","","0.43%"
"12/02/2008","168.21","168.21","168.21","168.21","","-2.80%"
"12/01/2008","173.05","173.05","173.05","173.05","","-2.70%"
"11/28/2008","177.85","177.85","177.85","177.85","","0.91%"
"11/27/2008","176.24","176.24","176.24","176.24","","0.30%"
"11/26/2008","175.72","175.72","175.72","175.72","","3.26%"
"11/25/2008","170.18","170.18","170.18","170.18","","1.98%"
"11/24/2008","166.88","166.88","166.88","166.88","","-2.15%"
"11/21/2008","170.54","170.54","170.54","170.54","","3.36%"
"11/20/2008","165.00","165.00","165.00","165.00","","-3.46%"
"11/19/2008","170.91","170.91","170.91","170.91","","-1.44%"
"11/18/2008","173.40","173.40","173.40","173.40","","-3.58%"
"11/17/2008","179.84","179.84","179.84","179.84","","0.11%"
"11/14/2008","179.64","179.64","179.64","179.64","","-0.02%"
"11/13/2008","179.67","179.67","179.67","179.67","","-2.07%"
"11/12/2008","183.47","183.47","183.47","183.47","","-1.19%"
"11/11/2008","185.68","185.68","185.68","185.68","","-4.35%"
"11/10/2008","194.13","194.13","194.13","194.13","","1.37%"
"11/07/2008","191.50","191.50","191.50","191.50","","2.81%"
"11/06/2008","186.27","186.27","186.27","186.27","","-2.39%"
"11/05/2008","190.84","190.84","190.84","190.84","","2.71%"
"11/04/2008","185.80","185.80","185.80","185.80","","-2.56%"
"11/03/2008","190.68","190.68","190.68","190.68","","5.92%"
"10/31/2008","180.03","180.03","180.03","180.03","","-1.19%"
"10/30/2008","182.19","182.19","182.19","182.19","","7.18%"
"10/29/2008","169.98","169.98","169.98","169.98","","-0.88%"
"10/28/2008","171.49","171.49","171.49","171.49","","5.05%"
"10/27/2008","163.25","163.25","163.25","163.25","","0.01%"
"10/24/2008","163.24","163.24","163.24","163.24","","-8.96%"
"10/23/2008","179.31","179.31","179.31","179.31","","-4.37%"
"10/22/2008","187.50","187.50","187.50","187.50","","-5.46%"
"10/21/2008","198.32","198.32","198.32","198.32","","-1.07%"
"10/20/2008","200.46","200.46","200.46","200.46","","3.48%"
"10/17/2008","193.72","193.72","193.72","193.72","","-3.44%"
"10/16/2008","200.62","200.62","200.62","200.62","","-4.79%"
"10/15/2008","210.72","210.72","210.72","210.72","","-3.71%"
"10/14/2008","218.85","218.85","218.85","218.85","","2.45%"
"10/13/2008","213.62","213.62","213.62","213.62","","6.04%"
"10/10/2008","201.45","201.45","201.45","201.45","","-7.57%"
"10/09/2008","217.94","217.94","217.94","217.94","","3.08%"
"10/08/2008","211.42","211.42","211.42","211.42","","-6.61%"
"10/07/2008","226.39","226.39","226.39","226.39","","0.24%"
"10/06/2008","225.84","225.84","225.84","225.84","","-5.66%"
"10/03/2008","239.39","239.39","239.39","239.39","","-2.71%"
"10/02/2008","246.07","246.07","246.07","246.07","","0.12%"
"10/01/2008","245.78","245.78","245.78","245.78","","0.00%"
"09/30/2008","245.78","245.78","245.78","245.78","","0.42%"
"09/29/2008","244.74","244.74","244.74","244.74","","-2.56%"
"09/26/2008","251.17","251.17","251.17","251.17","","-1.51%"
"09/25/2008","255.02","255.02","255.02","255.02","","-1.55%"
"09/24/2008","259.04","259.04","259.04","259.04","","0.10%"
"09/23/2008","258.77","258.77","258.77","258.77","","-2.61%"
"09/22/2008","265.70","265.70","265.70","265.70","","-1.05%"
"09/19/2008","268.53","268.53","268.53","268.53","","5.89%"
"09/18/2008","253.60","253.60","253.60","253.60","","0.24%"
"09/17/2008","252.99","252.99","252.99","252.99","","-1.54%"
"09/16/2008","256.96","256.96","256.96","256.96","","-0.63%"
"09/15/2008","258.60","258.60","258.60","258.60","","-3.58%"
"09/12/2008","268.20","268.20","268.20","268.20","","0.89%"
"09/11/2008","265.83","265.83","265.83","265.83","","-3.24%"
"09/10/2008","274.72","274.72","274.72","274.72","","-1.55%"
"09/09/2008","279.05","279.05","279.05","279.05","","-1.01%"
"09/08/2008","281.89","281.89","281.89","281.89","","4.46%"
"09/05/2008","269.86","269.86","269.86","269.86","","-2.10%"
"09/04/2008","275.66","275.66","275.66","275.66","","-3.10%"
"09/03/2008","284.47","284.47","284.47","284.47","","-1.89%"
"09/02/2008","289.96","289.96","289.96","289.96","","1.30%"
"09/01/2008","286.23","286.23","286.23","286.23","","-1.13%"
"08/29/2008","289.49","289.49","289.49","289.49","","1.74%"
"08/28/2008","284.53","284.53","284.53","284.53","","-0.33%"
"08/27/2008","285.46","285.46","285.46","285.46","","-0.13%"
"08/26/2008","285.84","285.84","285.84","285.84","","-1.27%"
"08/25/2008","289.52","289.52","289.52","289.52","","0.19%"
"08/22/2008","288.97","288.97","288.97","288.97","","0.63%"
"08/21/2008","287.17","287.17","287.17","287.17","","-1.46%"
"08/20/2008","291.43","291.43","291.43","291.43","","1.11%"
"08/19/2008","288.23","288.23","288.23","288.23","","-1.77%"
"08/18/2008","293.43","293.43","293.43","293.43","","-0.80%"
"08/15/2008","295.79","295.79","295.79","295.79","","-0.72%"
"08/14/2008","297.95","297.95","297.95","297.95","","0.37%"
"08/13/2008","296.86","296.86","296.86","296.86","","0.16%"
"08/12/2008","296.38","296.38","296.38","296.38","","-0.41%"
"08/11/2008","297.61","297.61","297.61","297.61","","0.34%"
"08/08/2008","296.61","296.61","296.61","296.61","","-0.93%"
"08/07/2008","299.38","299.38","299.38","299.38","","-1.63%"
"08/06/2008","304.34","304.34","304.34","304.34","","0.67%"
"08/05/2008","302.31","302.31","302.31","302.31","","-0.67%"
"08/04/2008","304.35","304.35","304.35","304.35","","-1.06%"
"08/01/2008","307.61","307.61","307.61","307.61","","-0.83%"
"07/31/2008","310.19","310.19","310.19","310.19","","0.11%"
"07/30/2008","309.85","309.85","309.85","309.85","","1.32%"
"07/29/2008","305.81","305.81","305.81","305.81","","-0.97%"
"07/28/2008","308.80","308.80","308.80","308.80","","-0.42%"
"07/25/2008","310.10","310.10","310.10","310.10","","-1.74%"
"07/24/2008","315.59","315.59","315.59","315.59","","-0.22%"
"07/23/2008","316.28","316.28","316.28","316.28","","2.90%"
"07/22/2008","307.37","307.37","307.37","307.37","","-0.89%"
"07/21/2008","310.12","310.12","310.12","310.12","","2.41%"
"07/18/2008","302.83","302.83","302.83","302.83","","-0.81%"
"07/17/2008","305.30","305.30","305.30","305.30","","0.92%"
"07/16/2008","302.51","302.51","302.51","302.51","","0.24%"
"07/15/2008","301.80","301.80","301.80","301.80","","-2.43%"
"07/14/2008","309.32","309.32","309.32","309.32","","-0.64%"
"07/11/2008","311.32","311.32","311.32","311.32","","0.93%"
"07/10/2008","308.45","308.45","308.45","308.45","","-0.45%"
"07/09/2008","309.83","309.83","309.83","309.83","","1.32%"
"07/08/2008","305.78","305.78","305.78","305.78","","-1.82%"
"07/07/2008","311.45","311.45","311.45","311.45","","1.32%"
"07/04/2008","307.38","307.38","307.38","307.38","","0.22%"
"07/03/2008","306.69","306.69","306.69","306.69","","-1.00%"
"07/02/2008","309.79","309.79","309.79","309.79","","-0.05%"
"07/01/2008","309.95","309.95","309.95","309.95","","-1.38%"
"06/30/2008","314.30","314.30","314.30","314.30","","-0.47%"
"06/27/2008","315.77","315.77","315.77","315.77","","-0.95%"
"06/26/2008","318.79","318.79","318.79","318.79","","-0.20%"
"06/25/2008","319.44","319.44","319.44","319.44","","0.82%"
"06/24/2008","316.84","316.84","316.84","316.84","","-0.54%"
"06/23/2008","318.55","318.55","318.55","318.55","","-0.55%"
"06/20/2008","320.31","320.31","320.31","320.31","","0.27%"
"06/19/2008","319.45","319.45","319.45","319.45","","-1.53%"
"06/18/2008","324.42","324.42","324.42","324.42","","0.34%"
"06/17/2008","323.31","323.31","323.31","323.31","","0.04%"
"06/16/2008","323.17","323.17","323.17","323.17","","1.91%"
"06/13/2008","317.12","317.12","317.12","317.12","","-1.47%"
"06/12/2008","321.86","321.86","321.86","321.86","","-0.84%"
"06/11/2008","324.60","324.60","324.60","324.60","","0.37%"
"06/10/2008","323.40","323.40","323.40","323.40","","-1.70%"
"06/09/2008","329.00","329.00","329.00","329.00","","-2.17%"
"06/06/2008","336.29","336.29","336.29","336.29","","0.13%"
"06/05/2008","335.87","335.87","335.87","335.87","","0.24%"
"06/04/2008","335.07","335.07","335.07","335.07","","-0.74%"
"06/03/2008","337.58","337.58","337.58","337.58","","-1.13%"
"06/02/2008","341.44","341.44","341.44","341.44","","-0.14%"
"05/30/2008","341.91","341.91","341.91","341.91","","0.97%"
"05/29/2008","338.64","338.64","338.64","338.64","","0.98%"
"05/28/2008","335.34","335.34","335.34","335.34","","0.54%"
"05/27/2008","333.54","333.54","333.54","333.54","","0.39%"
"05/26/2008","332.23","332.23","332.23","332.23","","-0.74%"
"05/23/2008","334.69","334.69","334.69","334.69","","-1.32%"
"05/22/2008","339.17","339.17","339.17","339.17","","-0.93%"
"05/21/2008","342.36","342.36","342.36","342.36","","-0.14%"
"05/20/2008","342.84","342.84","342.84","342.84","","-0.97%"
"05/19/2008","346.21","346.21","346.21","346.21","","0.00%"
"05/16/2008","346.21","346.21","346.21","346.21","","1.07%"
"05/15/2008","342.55","342.55","342.55","342.55","","0.45%"
"05/14/2008","341.03","341.03","341.03","341.03","","-0.27%"
"05/13/2008","341.95","341.95","341.95","341.95","","0.61%"
"05/12/2008","339.88","339.88","339.88","339.88","","0.66%"
"05/09/2008","337.64","337.64","337.64","337.64","","-0.45%"
"05/08/2008","339.17","339.17","339.17","339.17","","-1.71%"
"05/07/2008","345.08","345.08","345.08","345.08","","-0.29%"
"05/06/2008","346.07","346.07","346.07","346.07","","0.01%"
"05/05/2008","346.03","346.03","346.03","346.03","","0.40%"
"05/02/2008","344.65","344.65","344.65","344.65","","2.76%"
"05/01/2008","335.40","335.40","335.40","335.40","","0.00%"
"04/30/2008","335.39","335.39","335.39","335.39","","-0.96%"
"04/29/2008","338.64","338.64","338.64","338.64","","-0.90%"
