DateTime,MSFT.O,IBM.N,GOOGL.O,SPX.GI,VIX.GI,DJI.GI,USDJPY.FX,GBPUSD.FX
2020/05/29,177.234392,99.404461,71.676001,3044.31,27.51,25383.11,107.785,1.2341
2020/06/01,176.828179,99.396502,71.743501,3055.73,28.23,25475.02,107.585,1.2488
2020/06/02,178.839899,100.279921,72.115501,3080.82,26.84,25742.65,108.675,1.2551
2020/06/03,179.275126,102.707331,71.962501,3122.87,25.66,26269.89,108.9,1.2576
2020/06/04,176.915225,102.579992,70.715001,3112.35,25.81,26281.82,109.16,1.2608
2020/06/05,181.054724,105.102907,72.001001,3193.93,24.52,27110.98,109.58,1.2665
2020/06/08,182.176644,108.039676,72.402001,3232.39,25.81,27572.44,108.435,1.2724
2020/06/09,183.569373,104.951692,72.604001,3207.18,27.57,27272.3,107.745,1.2728
2020/06/10,190.378269,103.359947,73.235001,3190.14,27.57,26989.99,107.125,1.2748
2020/06/11,180.155253,93.9209,70.095001,3002.1,40.79,25128.17,106.865,1.2602
2020/06/12,181.576997,97.024803,70.646001,3041.31,36.09,25605.54,107.38,1.2542
2020/06/15,182.737604,96.817876,71.037001,3066.59,34.4,25763.16,107.33,1.2606
2020/06/16,187.215614,99.603429,72.323501,3124.74,33.67,26289.98,107.325,1.2573
2020/06/17,187.86362,98.807557,72.627001,3113.49,33.47,26119.61,107.01,1.2549
2020/06/18,189.875339,98.815515,71.706001,3115.34,32.94,26080.1,106.98,1.2424
2020/06/19,188.743747,97.470491,71.232001,3097.74,35.12,25871.46,106.865,1.2357
2020/06/22,193.985823,96.35627,72.533001,3117.86,31.77,26024.96,106.9,1.2473
2020/06/23,195.281834,95.035122,73.199001,3131.29,31.37,26156.1,106.53,1.2524
2020/06/24,191.345441,92.655463,71.635001,3050.33,33.84,25445.94,107.045,1.2429
2020/06/29,191.925745,95.305718,69.858501,3053.24,31.78,25595.8,107.57,1.2306
2020/06/30,196.82931,96.117508,70.902501,3100.29,30.43,25812.88,107.935,1.2401
2020/07/01,197.980246,94.342713,72.100001,3115.86,28.62,25734.97,107.46,1.2476
2020/07/02,199.489035,95.265925,73.496501,3130.01,27.68,25827.36,107.49,1.2468
2020/07/03,199.489035,95.265925,73.496501,3130.01,27.68,25827.36,107.505,1.2486
2020/07/06,203.783282,95.655902,74.982501,3179.72,27.94,26287.03,107.385,1.2492
2020/07/07,201.413709,93.578675,74.496001,3145.32,29.43,25890.18,107.525,1.2542
2020/07/08,205.84336,93.682139,75.180001,3169.94,28.08,26067.28,107.265,1.2612
2020/07/09,207.284447,92.090394,75.933001,3152.05,29.26,25706.09,107.205,1.2606
2020/07/10,206.655785,94.191497,76.950501,3185.04,27.29,26075.3,106.915,1.2622
2020/07/13,200.272445,94.867988,75.611501,3155.22,32.19,26085.8,107.285,1.2565
2020/07/14,201.510426,95.98221,76.043001,3197.52,29.52,26642.59,107.23,1.2554
2020/07/15,201.210603,97.892304,75.844001,3226.56,27.76,26870.1,106.945,1.2588
2020/07/16,197.225851,98.696135,75.746001,3215.57,28,26734.71,107.27,1.2554
2020/07/17,196.219992,99.571594,75.842501,3224.73,25.68,26671.95,107.025,1.2568
2020/07/20,204.653737,100.574393,78.192001,3251.84,24.46,26680.87,107.29,1.2667
2020/07/21,201.897295,100.327673,77.796001,3257.3,24.84,26840.4,106.79,1.2732
2020/07/22,204.798813,102.4049,78.242501,3276.02,24.32,27005.84,107.15,1.2736
2020/07/23,195.891153,101.338431,75.837501,3235.66,26.08,26652.33,106.87,1.2741
2020/07/24,194.691859,100.112787,75.410501,3215.63,25.84,26469.89,106.135,1.28
2020/07/27,197.158149,100.447054,76.471501,3239.41,24.74,26584.77,105.37,1.288
2020/07/28,195.388223,99.062236,75.182501,3218.44,25.44,26379.28,105.1,1.2932
2020/07/29,197.361255,99.738727,76.175501,3258.44,24.1,26539.57,104.92,1.2997
2020/07/30,197.206508,97.812716,76.918501,3246.22,24.76,26313.65,104.725,1.3096
2020/07/31,198.280069,97.844551,74.397501,3271.12,24.46,26428.32,105.81,1.3086
2020/08/03,209.43157,98.934896,74.138001,3294.61,24.28,26664.4,105.945,1.3076
2020/08/04,206.288259,100.152581,73.665001,3306.51,23.76,26828.47,105.725,1.3071
2020/08/05,205.949749,99.842191,73.954501,3327.77,22.99,27201.52,105.605,1.3106
2020/08/06,209.247807,100.375425,75.247501,3349.16,22.65,27386.98,105.545,1.3123
2020/08/07,205.504849,100.754386,74.918501,3351.28,22.21,27433.48,105.92,1.3047
2020/08/10,201.413709,102.487916,74.841001,3360.47,22.13,27791.44,105.965,1.3073
2020/08/11,196.703578,102.19765,74.027001,3333.69,24.03,27686.91,106.49,1.3043
2020/08/12,202.322851,102.157336,75.362001,3380.35,22.28,27976.84,106.885,1.3032
2020/08/13,201.848936,100.810826,75.832501,3373.43,22.13,27896.72,106.925,1.3068
2020/08/14,202.042371,101.004337,75.231501,3372.85,22.05,27931.02,106.605,1.3081
2020/08/17,203.377069,100.335113,75.812001,3381.99,21.35,27844.91,106.01,1.3104
2020/08/18,204.547348,100.722134,77.789001,3389.78,21.51,27778.07,105.405,1.3238
2020/08/19,203.306378,99.851338,77.230501,3374.85,22.54,27692.88,106.115,1.3098
2020/08/20,208.03759,99.294995,78.812501,3385.51,22.72,27739.73,105.805,1.3214
2020/08/21,206.525153,99.303058,78.778501,3397.16,22.54,27930.33,105.79,1.3086
2020/08/24,207.174725,101.334917,79.257501,3431.28,22.37,28308.46,105.975,1.3063
2020/08/25,209.869965,100.496372,80.292501,3443.62,22.03,28248.44,106.39,1.3152
2020/08/26,214.407274,100.117414,82.206501,3478.73,23.27,28331.92,105.98,1.321
2020/08/27,219.671717,100.504435,81.426001,3484.55,24.47,28492.27,106.565,1.3202
2020/08/28,221.930677,100.843078,81.971501,3508.01,22.96,28653.87,105.365,1.3353
2020/08/31,218.653731,99.424002,81.476501,3500.31,26.41,28430.05,105.9,1.337
2020/09/01,220.340679,99.496569,82.754001,3526.65,26.12,28645.66,105.95,1.3392
2020/09/02,224.587136,103.35065,85.869501,3580.84,26.57,29100.5,106.185,1.3351
2020/09/03,210.674658,100.343176,81.475501,3455.06,33.6,28292.73,106.185,1.329
2020/09/04,207.717651,98.609646,79.060501,3426.96,30.75,28133.31,106.235,1.3278
2020/09/07,207.717651,98.609646,79.060501,3426.96,30.75,28133.31,106.28,1.3168
2020/09/08,196.481023,97.730787,76.180001,3331.84,31.46,27500.89,106.025,1.2982
2020/09/09,204.8479,98.577394,77.361501,3398.96,28.81,27940.47,106.185,1.3
2020/09/10,199.108397,97.206696,76.302501,3339.19,29.71,27534.58,106.11,1.28
2020/09/11,197.809252,97.93236,75.788001,3340.97,26.87,27665.64,106.16,1.2796
2020/09/14,199.147177,98.440325,75.441501,3383.54,25.85,27993.33,105.75,1.2846
2020/09/15,202.414428,98.722527,76.756001,3401.2,25.59,27995.6,105.445,1.289
2020/09/16,198.798153,100.157729,75.604501,3385.49,26.04,28032.38,104.96,1.2969
2020/09/17,196.723401,100.722134,74.352001,3357.01,26.46,27901.98,104.74,1.2974
2020/09/18,194.280234,98.980541,72.554501,3319.47,25.83,27657.42,104.57,1.2917
2020/09/21,196.364682,96.956745,71.507001,3281.06,27.78,27147.7,104.645,1.2816
2020/09/22,201.095893,97.166382,72.991001,3315.57,26.86,27288.18,104.925,1.2733
2020/09/23,194.474136,95.811809,70.469501,3236.92,28.58,26763.13,105.37,1.2726
2020/09/24,196.994864,95.215152,71.143001,3246.59,28.51,26815.44,105.405,1.2743
2020/09/25,201.483698,95.908564,71.953001,3298.46,26.38,27173.96,105.62,1.2745
2020/09/28,203.054305,98.150059,72.933001,3351.6,26.19,27584.06,105.5,1.2834
2020/09/29,200.940772,97.513088,73.301001,3335.47,26.27,27452.66,105.66,1.2862
2020/09/30,203.917169,98.101682,73.280001,3363,26.37,27781.7,105.475,1.2921
2020/10/09,209.230088,103.036195,75.522501,3477.13,25,28586.9,105.62,1.3048
2020/10/12,214.649652,102.568545,78.229501,3534.22,25.07,28837.52,105.335,1.3064
2020/10/13,216.065137,100.867267,78.353501,3511.93,26.07,28679.81,105.47,1.2938
2020/10/14,214.126116,101.544553,78.172001,3488.67,26.4,28514,105.165,1.3013
2020/10/15,212.962703,100.697945,77.773501,3483.34,26.97,28494.2,105.44,1.2908
2020/10/16,212.962703,101.53649,78.385001,3483.81,27.41,28606.31,105.4,1.2917
2020/10/19,207.688566,101.20591,76.497501,3426.92,29.18,28195.42,105.43,1.2949
2020/10/20,208.105455,94.634621,77.554001,3443.12,29.35,28308.79,105.495,1.2949
2020/10/21,208.250882,92.772084,79.299501,3435.56,28.65,28210.82,104.595,1.3148
2020/10/22,208.338138,93.336489,80.333001,3453.49,28.11,28363.66,104.845,1.3083
2020/10/23,209.637282,93.53,81.649001,3465.39,27.55,28335.57,104.72,1.3046
2020/10/26,203.674792,90.482212,79.214501,3400.97,32.46,27685.38,104.835,1.3024
2020/10/27,206.74814,89.143765,79.944001,3390.68,33.35,27463.19,104.415,1.3047
2020/10/28,196.500413,85.991159,75.540001,3271.03,40.28,26519.95,104.31,1.2983
2020/10/29,198.478215,87.813382,77.844001,3310.11,37.59,26659.11,104.62,1.293
2020/10/30,196.296816,90.030688,80.805501,3269.96,38.02,26501.6,104.64,1.2951
2020/11/02,196.161084,91.038554,81.216001,3310.24,37.13,26925.05,104.75,1.2919
2020/11/03,200.136078,92.04642,82.283001,3369.16,35.55,27480.03,104.5,1.3063
2020/11/04,209.792404,90.224198,87.292501,3443.44,29.57,27847.66,104.525,1.2978
2020/11/05,216.482027,92.538259,88.125001,3510.45,27.58,28390.18,104.505,1.3151
2020/11/06,216.898917,91.949665,87.986501,3509.44,24.86,28323.4,103.54,1.3147
2020/11/09,211.731425,94.501774,88.071001,3550.5,25.75,29157.97,105.37,1.316
2020/11/10,204.576437,96.448578,86.886001,3545.53,24.8,29420.92,105.29,1.327
2020/11/11,209.947525,95.867808,87.361501,3572.66,23.45,29397.63,105.43,1.3212
2020/11/12,208.871369,93.65925,87.141001,3537.01,25.35,29080.17,105.115,1.3119
2020/11/13,209.908745,95.581514,88.613001,3585.15,23.1,29479.81,105.135,1.312
2020/11/16,210.606793,96.816671,88.701501,3626.91,22.45,29950.44,104.565,1.3202
2020/11/17,207.921248,96.276801,88.083001,3609.53,22.71,29783.35,104.16,1.3249
2020/11/18,205.180069,95.516075,87.032001,3567.79,23.84,29438.42,103.795,1.3267
2020/11/19,206.482614,95.851449,87.928501,3581.87,23.11,29483.23,103.74,1.3263
2020/11/20,204.509355,95.655132,86.819001,3557.54,23.7,29263.48,103.775,1.3273
2020/11/23,204.237182,98.231784,86.378001,3577.59,22.66,29591.27,104.545,1.3325
2020/11/24,207.882365,101.773658,88.195001,3635.41,21.64,30046.24,104.435,1.3365
2020/11/25,207.892085,101.593701,88.206501,3629.65,21.25,29872.47,104.47,1.3388
2020/11/26,207.892085,101.593701,88.206501,3629.65,21.25,29872.47,104.24,1.3358
2020/11/27,209.214072,101.716399,89.351001,3638.35,20.84,29910.37,104.14,1.3312
2020/11/30,208.086495,101.037472,87.720001,3621.63,20.57,29638.64,104.33,1.3324
2020/12/01,210.166679,100.742997,89.768001,3662.45,20.77,29823.92,104.315,1.3423
2020/12/02,209.350158,101.937255,91.248501,3669.01,21.17,29883.79,104.41,1.337
2020/12/03,208.251743,101.11109,91.092001,3666.72,21.28,29969.52,103.845,1.3453
2020/12/04,208.368389,104.047656,91.188001,3699.12,20.79,30218.26,103.885,1.3445
2020/12/07,208.300346,102.002694,90.851501,3691.96,21.3,30069.79,104.045,1.3379
2020/12/08,209.97227,102.828858,90.566501,3702.25,20.68,30173.88,104.165,1.3354
2020/12/09,205.879944,103.712282,88.893001,3672.82,22.27,30068.81,104.235,1.3408
2020/12/10,204.635722,102.21537,88.382501,3668.1,22.52,29999.26,104.215,1.3295
2020/12/11,207.299135,101.65096,88.740001,3663.46,23.31,30046.37,104.21,1.3223
2020/12/14,208.212861,101.045652,87.613001,3647.49,24.72,29861.55,104.04,1.333
2020/12/15,208.144818,103.008815,88.054001,3694.62,22.89,30199.31,103.645,1.3467
2020/12/16,213.150869,102.697981,87.859501,3701.17,22.5,30154.54,103.48,1.3509
2020/12/17,213.286956,102.697981,87.025501,3722.48,21.93,30303.37,103.08,1.3585
2020/12/18,212.480156,102.943376,86.311001,3709.41,21.57,30179.05,103.155,1.3563
2020/12/21,216.368351,100.931134,86.728001,3694.92,25.16,30216.45,103.285,1.3465
2020/12/22,217.680617,101.11109,86.011001,3687.26,24.23,30015.51,103.615,1.3365
2020/12/23,214.842234,101.348306,86.411501,3690.01,23.31,30129.83,103.545,1.35
2020/12/24,216.523879,101.994514,86.708001,3703.06,21.53,30199.87,103.65,1.356
2020/12/25,216.523879,101.994514,86.708001,3703.06,21.53,30199.87,103.61,1.355
2020/12/28,218.672107,102.100852,88.698001,3735.36,21.7,30403.97,103.78,1.3458
2020/12/29,217.884747,101.266508,87.888001,3727.04,23.08,30335.67,103.54,1.3503
2020/12/30,215.483787,101.708219,86.812501,3732.04,22.77,30409.56,103.21,1.3625
2020/12/31,216.203103,102.967916,87.632001,3756.07,22.75,30606.48,103.305,1.3664
2021/01/04,211.605312,101.381025,86.306501,3700.65,26.97,30223.89,103.135,1.3571
2021/01/05,211.809442,103.180592,87.002501,3726.86,25.34,30391.6,102.715,1.3627
2021/01/06,206.317366,105.757244,86.144001,3748.14,25.07,30829.4,103.065,1.3609
2021/01/07,212.188541,105.511848,88.717001,3803.79,22.37,31041.13,103.825,1.3564
2021/01/08,213.481366,105.135575,89.891501,3824.68,21.56,31097.97,103.955,1.3564
2021/01/11,211.410902,105.176474,87.814501,3799.61,24.08,31008.69,104.245,1.3512
2021/01/12,208.922457,105.691805,86.871501,3801.19,23.33,31068.69,103.75,1.3666
2021/01/13,210.293046,103.81862,87.362501,3809.84,22.21,31060.47,103.88,1.3638
2021/01/14,207.065844,105.495489,86.546001,3795.54,23.25,30991.52,103.795,1.3688
2021/01/15,206.706186,105.021057,86.381001,3768.25,24.34,30814.26,103.875,1.3586
2021/01/18,206.706186,105.021057,86.381001,3768.25,24.34,30814.26,103.695,1.3587
2021/01/19,210.390251,105.536388,89.223501,3798.91,23.24,30930.52,103.905,1.3633
2021/01/20,218.069436,106.403452,94.003501,3851.85,21.58,31188.38,103.535,1.3661
2021/01/21,218.681827,107.687688,94.207501,3853.07,21.32,31176.01,103.495,1.3734
2021/01/22,219.634435,97.021167,94.628001,3841.47,21.91,30996.98,103.76,1.3683
2021/01/25,223.11437,96.996627,94.714001,3855.36,23.19,30960,103.755,1.3676
2021/01/26,225.836107,100.194948,95.397501,3849.62,23.02,30937.04,103.62,1.3736
2021/01/27,226.390175,100.178588,90.947001,3750.77,37.21,30303.17,104.11,1.369
2021/01/28,232.251629,98.223604,92.660001,3787.38,30.21,30603.36,104.265,1.3726
2021/01/29,225.476449,97.430159,91.368001,3714.24,33.09,29982.62,104.72,1.3698
2021/02/01,232.951504,98.599877,94.653501,3773.86,30.24,30211.91,104.94,1.3664
2021/02/02,232.815417,97.700094,95.956001,3826.31,25.56,30687.48,104.99,1.3668
2021/02/03,236.207868,97.438339,102.944001,3830.17,22.91,30723.6,105.025,1.3645
2021/02/04,235.245539,98.99251,102.681501,3871.74,21.77,31055.86,105.565,1.3671
2021/02/05,235.430229,99.622358,104.441501,3886.83,20.87,31148.24,105.375,1.3737
2021/02/08,235.692682,101.11109,104.226001,3915.59,21.24,31385.76,105.23,1.3742
2021/02/09,236.956345,101.210561,103.769501,3911.23,21.63,31375.83,104.56,1.3814
2021/02/10,236.032899,101.326609,104.324001,3909.88,21.99,31437.8,104.58,1.3837
2021/02/18,237.521594,100.074947,105.290501,3913.97,22.49,31493.34,105.66,1.3974
2021/02/19,234.774103,98.632634,104.440501,3906.71,22.05,31494.32,105.425,1.4006
2021/02/22,228.480205,100.182706,102.713001,3876.5,23.45,31521.69,105.03,1.4062
2021/02/23,227.272088,100.058368,103.006001,3881.37,23.11,31537.35,105.24,1.4117
2021/02/24,228.519176,102.130657,104.190501,3925.43,21.34,31961.86,105.86,1.4141
2021/02/25,223.102136,101.517259,100.797501,3829.34,28.89,31402.01,106.18,1.401
2021/02/26,226.404972,98.582899,101.095501,3811.15,27.95,30932.37,106.55,1.3928
2021/03/01,230.847724,100.083236,103.483001,3901.82,23.35,31535.51,106.78,1.3922
2021/03/02,227.85666,99.743381,103.224001,3870.29,24.1,31391.52,106.685,1.3957
2021/03/03,221.708905,101.426079,100.570501,3819.72,26.67,31270.09,107.01,1.3951
2021/03/04,220.900246,99.561019,101.696501,3768.47,28.57,30924.14,107.95,1.3895
2021/03/05,225.645027,101.815669,104.853501,3841.94,24.66,31496.3,108.39,1.3836
2021/03/08,221.543276,103.456921,100.375001,3821.35,25.47,31802.44,108.92,1.3825
2021/03/09,227.768974,102.934705,102.018001,3875.44,24.03,31832.74,108.49,1.3882
2021/03/10,226.443943,105.993402,101.809501,3898.81,22.56,32297.02,108.395,1.3936
2021/03/11,231.032838,105.388294,105.027001,3939.34,21.91,32485.59,108.49,1.3988
2021/03/12,229.688321,105.777884,102.500001,3943.34,20.69,32778.64,109.035,1.3924
2021/03/15,228.772491,106.581932,102.722001,3968.94,20.03,32953.46,109.14,1.3903
2021/03/16,231.597925,106.300101,104.194501,3962.71,19.79,32825.95,109.005,1.3892
2021/03/17,230.945152,106.954944,104.111001,3974.12,19.23,33015.37,109,1.3894
2021/03/18,224.787654,107.808727,101.067001,3915.46,21.58,32862.3,108.89,1.3928
2021/03/19,224.427168,106.847185,101.348001,3913.1,20.95,32627.97,108.875,1.3871
2021/03/22,229.92215,108.214895,101.534501,3940.59,18.88,32731.2,108.85,1.3864
2021/03/23,231.471268,108.140293,102.066501,3910.52,20.3,32423.15,108.595,1.3751
2021/03/24,229.405778,108.272919,101.626501,3889.14,21.2,32420.06,108.75,1.3688
2021/03/25,226.366,110.303762,101.623001,3909.52,19.81,32619.48,109.19,1.3735
2021/03/26,230.399551,113.047471,101.236501,3974.54,18.86,33072.88,109.675,1.3791
2021/03/29,229.191435,112.616435,102.289501,3971.09,20.74,33171.37,109.835,1.3763
2021/03/30,225.888599,111.671472,102.323501,3958.55,19.61,33066.96,110.37,1.3741
2021/03/31,229.707807,110.461256,103.126001,3972.89,19.4,32981.55,110.705,1.3783
2021/04/01,236.11862,110.436388,106.489001,4019.87,17.33,33153.21,110.6,1.3834
2021/04/02,236.11862,110.436388,106.489001,4019.87,17.33,33153.21,110.685,1.383
2021/04/06,241.486945,111.257014,110.463001,4073.94,18.12,33430.24,109.745,1.3825
2021/04/07,243.474492,111.845544,111.951501,4079.95,17.16,33446.26,109.83,1.3738
2021/04/08,246.738356,112.003038,112.521501,4097.17,16.95,33503.57,109.265,1.3736
2021/04/09,249.271504,112.508676,113.533501,4128.8,16.69,33800.6,109.665,1.3705
2021/04/12,249.329961,111.563713,112.231001,4127.99,16.91,33745.4,109.39,1.3744
2021/04/13,251.843623,108.737112,112.721501,4141.59,16.65,33677.27,109.06,1.3752
2021/04/14,249.018189,109.939039,112.095501,4124.66,16.99,33730.89,108.935,1.3779
2021/04/15,252.827654,109.897593,114.262501,4170.42,16.57,34035.99,108.755,1.3783
2021/04/16,254.03577,110.734798,114.137501,4185.47,16.25,34200.67,108.79,1.3839
2021/04/19,252.087195,110.345207,114.488001,4163.26,17.29,34077.63,108.145,1.3986
2021/04/20,251.619537,114.522941,113.950501,4134.94,18.68,33821.3,108.085,1.3938
2021/04/21,253.879884,118.990794,113.917501,4173.42,17.5,34137.31,108.065,1.3929
2021/04/22,250.557563,117.109156,112.626001,4134.98,18.71,33815.9,107.965,1.3839
2021/04/23,254.435228,118.062409,114.996501,4180.17,17.33,34043.49,107.875,1.388
2021/04/26,254.824943,117.349542,115.496501,4187.62,17.64,33981.57,108.085,1.3902
2021/04/27,255.234144,117.714265,114.549001,4186.72,17.56,33984.93,108.705,1.3911
2021/04/28,248.014673,118.534891,117.952001,4183.18,17.28,33820.38,108.61,1.3939
2021/04/29,246.017383,119.562746,119.638001,4211.47,17.61,34060.36,108.925,1.3943
2021/04/30,245.695868,117.606506,117.675001,4181.17,18.61,33874.85,108.925,1.3944
2021/05/06,243.308863,123.027612,116.867501,4201.62,18.39,34548.53,109.085,1.3892
2021/05/07,245.968668,121.921219,117.596501,4232.6,16.69,34777.76,108.6,1.3989
2021/05/10,240.824429,122.516325,114.587501,4188.43,19.66,34742.82,108.83,1.4118
2021/05/11,239.898856,120.88188,113.503001,4152.1,21.84,34269.16,108.625,1.4143
2021/05/12,232.854756,118.434403,110.012501,4063.04,27.59,33587.66,109.665,1.4055
2021/05/13,236.781136,120.839971,111.452001,4112.5,23.13,34021.45,109.47,1.4051
2021/05/14,241.769488,121.267441,113.919001,4173.85,18.81,34382.13,109.355,1.4101
2021/05/17,238.875854,121.627857,114.446001,4163.29,19.72,34327.79,109.225,1.4135
2021/05/18,236.82985,120.622045,113.123501,4127.83,21.34,34060.66,108.885,1.4189
2021/05/19,237.415764,120.018557,113.575001,4115.68,22.18,33896.04,109.225,1.4116
2021/05/20,240.696929,120.5969,115.347501,4159.12,20.67,34084.15,108.785,1.4182
2021/05/21,239.417665,121.317732,114.706501,4155.86,20.15,34207.84,108.955,1.415
2021/05/24,244.89604,121.300968,118.052001,4197.05,18.4,34393.98,108.77,1.4156
2021/05/25,245.813985,120.521464,118.143501,4188.13,18.84,34312.46,108.77,1.415
2021/05/26,245.589381,120.177811,119.015501,4195.99,17.36,34323.05,109.14,1.4121
2021/05/27,243.46053,120.546609,118.134001,4200.88,16.74,34464.64,109.845,1.421
2021/05/28,243.821849,120.479555,117.842501,4204.11,16.76,34529.45,109.88,1.4191
2021/05/31,243.821849,120.479555,117.842501,4204.11,16.76,34529.45,109.595,1.4213
2021/06/01,241.595344,120.856734,119.059001,4202.04,17.9,34575.31,109.49,1.4149
2021/06/02,241.49769,122.139145,118.529501,4208.12,17.48,34600.38,109.565,1.4171
2021/06/03,239.944995,121.996655,117.379001,4192.85,18.04,34577.04,110.305,1.4104
2021/06/04,244.905805,123.564046,119.678501,4229.89,16.42,34756.39,109.52,1.416
2021/06/07,247.854948,124.066952,120.115001,4226.52,16.42,34630.24,109.25,1.4182
2021/06/08,246.644042,124.947038,119.922001,4227.26,17.07,34599.82,109.495,1.4159
2021/06/09,247.64011,126.288121,120.397001,4219.55,17.89,34447.14,109.64,1.4115
2021/06/10,251.204471,126.179158,121.756501,4239.18,16.1,34466.24,109.335,1.4177
2021/06/11,251.83922,126.799409,121.510001,4247.44,15.65,34479.6,109.68,1.4111
2021/06/15,252.298193,125.190109,121.419501,4246.59,17.02,34299.33,110.065,1.4084
2021/06/16,251.341186,123.907699,120.772501,4223.7,18.15,34033.67,110.71,1.399
2021/06/17,254.778598,122.038564,121.743501,4221.86,17.75,33823.45,110.22,1.3925
2021/06/18,253.343088,119.959885,120.111001,4166.45,20.7,33290.08,110.23,1.3809
2021/06/21,256.468008,122.91865,121.812501,4224.79,17.89,33876.97,110.325,1.3936
2021/06/22,259.280435,122.675578,122.330501,4246.44,16.66,33945.58,110.67,1.395
2021/06/23,259.050949,121.208769,122.127001,4241.84,16.32,33874.24,110.97,1.3963
2021/06/24,260.432749,121.904456,122.500001,4266.49,15.97,34196.82,110.885,1.3926
2021/06/25,258.801932,123.077903,122.508501,4280.7,15.62,34433.84,110.795,1.3884
2021/06/28,262.41512,121.778729,122.536001,4290.61,15.76,34283.27,110.625,1.3882
2021/06/29,265.03224,121.996655,122.272501,4291.8,16.02,34292.29,110.515,1.3837
2021/06/30,264.543972,122.868359,122.089501,4297.5,15.83,34502.51,111.105,1.3832
2021/07/01,265.227548,123.077903,122.444501,4319.94,15.48,34633.53,111.525,1.3767
2021/07/02,271.135599,117.361537,125.257501,4352.34,15.07,34786.35,111.01,1.3829
2021/07/05,271.135599,117.361537,125.257501,4352.34,15.07,34786.35,110.97,1.3847
2021/07/06,271.145364,116.322197,126.190002,4343.54,16.44,34577.37,110.62,1.38
2021/07/07,273.362104,117.193901,126.474002,4358.13,16.2,34681.79,110.64,1.38
2021/07/08,270.910995,117.965024,125.044001,4320.82,19,34421.93,109.765,1.3786
2021/07/09,271.418795,118.618802,125.518501,4369.55,16.18,34870.16,110.115,1.3908
2021/07/12,270.813341,118.115896,126.975502,4384.63,16.17,34996.18,110.355,1.3887
2021/07/13,274.387468,117.579463,127.341502,4369.21,17.12,34888.79,110.635,1.3814
2021/07/14,275.88157,117.193901,128.237002,4374.3,16.33,34933.23,109.965,1.3861
2021/07/15,274.436295,117.721953,127.005002,4360.03,17.01,34987.02,109.855,1.3828
2021/07/16,274.162865,116.422778,126.970002,4327.16,18.45,34687.85,110.075,1.377
2021/07/19,270.510615,115.601365,124.578001,4258.49,22.5,33962.04,109.455,1.3675
2021/07/20,272.766416,117.319628,126.209502,4323.06,19.73,34511.99,109.85,1.3629
2021/07/21,274.797614,118.434403,127.549002,4358.69,17.91,34798,110.3,1.3718
2021/07/22,279.426401,117.939879,128.421502,4367.48,17.69,34823.35,110.145,1.3768
2021/07/23,282.873578,118.46793,133.015002,4411.79,17.2,35061.55,110.52,1.3751
2021/07/26,282.268125,119.666523,134.035002,4422.3,17.58,35144.31,110.39,1.3829
2021/07/27,279.817016,119.64976,131.900002,4401.46,19.36,35058.52,109.785,1.3878
2021/07/28,279.504524,118.828346,136.094002,4400.64,18.31,34930.93,109.92,1.3905
2021/07/29,279.777954,118.962455,135.777502,4419.15,17.7,35084.53,109.49,1.3961
2021/07/30,278.22526,118.149423,134.726502,4395.26,18.24,34935.47,109.66,1.3903
2021/08/02,278.137372,118.534984,134.854502,4387.16,19.46,34838.16,109.31,1.3887
2021/08/03,280.383408,120.756153,135.630002,4423.15,18.04,35116.4,109.035,1.3916
2021/08/04,279.78772,119.658141,135.125502,4402.66,17.97,34792.67,109.485,1.3889
2021/08/05,282.727097,119.666523,136.251502,4429.1,17.28,35064.25,109.775,1.393
2021/08/06,282.668505,120.772917,135.738502,4436.52,16.15,35208.51,110.225,1.3874
2021/08/09,281.565018,119.755524,136.913002,4432.35,16.72,35101.85,110.32,1.3847
2021/08/10,279.719362,119.865741,136.807002,4436.75,16.79,35264.67,110.56,1.3843
2021/08/11,280.217396,120.501611,136.279002,4447.7,16.06,35484.97,110.445,1.3865
2021/08/12,283.010293,121.298568,137.194002,4460.83,15.59,35499.85,110.435,1.3811
2021/08/13,285.978967,121.391829,137.727502,4468,15.45,35515.38,109.605,1.3869
2021/08/16,287.687907,121.739438,138.309502,4479.71,16.12,35625.4,109.25,1.3847
2021/08/17,286.20357,120.747481,136.661502,4448.08,17.91,35343.28,109.6,1.3742
2021/08/18,284.452228,118.246392,135.449002,4400.27,21.57,34960.69,109.76,1.3756
2021/08/19,290.361805,117.017043,135.680002,4405.8,21.67,34894.12,109.74,1.3639
2021/08/20,297.787914,117.941175,137.429502,4441.67,18.56,35120.08,109.785,1.3623
2021/08/23,298.071652,118.373566,140.041502,4479.53,17.15,35335.71,109.695,1.3723
2021/08/24,296.085486,118.560088,141.261502,4486.23,17.22,35366.26,109.655,1.3728
2021/08/25,295.488657,118.577045,142.079002,4496.19,16.79,35405.5,110.04,1.3764
2021/08/26,292.631709,117.661392,141.440502,4470,18.84,35213.12,110.085,1.37
2021/08/27,293.248106,118.195523,144.004002,4509.37,16.39,35455.8,109.845,1.3762
2021/08/30,297.03454,117.822479,144.590502,4528.79,16.19,35399.84,109.925,1.3758
2021/08/31,295.361465,118.984001,144.697502,4522.68,16.48,35360.73,110.01,1.3756
2021/09/01,295.312544,118.102262,145.215502,4524.09,16.11,35312.53,110.05,1.3768
